image_path,sample_id,panel_id,markdown_table
data/crops/train/atomic-layer-deposition_simulation-usecase_5_9e00b88115926e47232a0241f1247464af11d2b941b12f93e9ea7d022654029e_b.jpg,atomic-layer-deposition/simulation-usecase/5/9e00b88115926e47232a0241f1247464af11d2b941b12f93e9ea7d022654029e,b,"| ALD Cycles | Selectivity @ 100°C | Selectivity @ 250°C |
|------------|----------------------|----------------------|
| 0          | 1.00                | 1.00                |
| 40         | 0.95                | 1.00                |
| 80         | 0.85                | 1.00                |
| 120        | 0.65                | 0.95                |
| 160        | 0.45                | 0.85                |
| 200        | 0.30                | 0.75                |"
data/crops/train/atomic-layer-deposition_simulation-usecase_57_figure_3_a.jpg,atomic-layer-deposition/simulation-usecase/57/figure_3,a,"| Reaction Step | ΔG (kJ/mol) |
|---|---|
| A01 | 0.0 |
| A02 | +14.7 |
| A03TS | +42.2 |
| A04 | -106.0 |
| A05TS | -104.1 |
| A06 | -223.9 |
| A07TS | -201.7 |
| A08 | -231.9 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_57_figure_8_a.jpg,atomic-layer-deposition/simulation-usecase/57/figure_8,a,"| Reaction Step | ΔG (kJ/mol) |
|---|---|
| E014 | 0.0 |
| EO2TS | N/A |
| E03 | -82.9 |
| E04TS | -21.8 |
| E06TS | --79.3 |
| E05 | -148.6 |
| E07 | -195.4 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_57_figure_2_a.jpg,atomic-layer-deposition/simulation-usecase/57/figure_2,a,"| Entropy contribution (kJ·mol⁻¹) | A02 | A03TS | A04 |
|---|---|---|---|
| N1 | 105 | 155 | 18 |
| N3 | 110 | 121 | 30 |
| N4 | 110 | 122 | 22 |
| N5 | 118 | - | 32 |
| Nf2 | 98 | 113 | 37 |
| Nf3 | - | 125 | 32 |
| Nf4 | 111 | - | 22 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_57_figure_5_a.jpg,atomic-layer-deposition/simulation-usecase/57/figure_5,a,"| Reaction Step | ΔG (kJ/mol) |
|---|---|
| A04 | -106.0 |
| C01 | -128.1 |
| C02TS | -104.8 |
| C03 | -308.6 |
| C04TS | -302.6 |
| C05 | -364.8 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_57_figure_6_a.jpg,atomic-layer-deposition/simulation-usecase/57/figure_6,a,"| Reaction Step | ΔG (kJ/mol) |
|---|---|
| A04 | -106.0 |
| D01TS | -55.0 |
| D02 | -167.5 |
| D03TS | -96.6 |
| D08TS | -160.9 |
| D04 | -254.9 |
| D05TS | -193.6 |
| D06 | -302.4 |
| D07TS | -144.8 |
| A06 | -231.3 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_4_a.jpg,atomic-layer-deposition/simulation-usecase/30/figure_4,a,"| Reaction Step | Delta G (kJ/mol) | Delta E (kJ/mol) |
|---|---|---|
| PS | 30 | -93 |
| TS I | (+132) | (+142) |
| SB | -15 | -56 |
| TS II | (+96) | (+102) |
| DB | -60 | -16 |
| TS III | (+135) | (+129) |
| TB | -75 | 35 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_8_a.jpg,atomic-layer-deposition/simulation-usecase/30/figure_8,a,"| Figure | ΔE_ads |
| --- | --- |
| a) | -44 (-22) |
| b) | -29 (-13) |
| c) | -22 (-113) |
| d) | +151 (-37) <br> +6 (+20) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_8_b.jpg,atomic-layer-deposition/simulation-usecase/30/figure_8,b,"| Figure | ΔE_ads |
| --- | --- |
| a) | -44 (-22) |
| b) | -29 (-13) |
| c) | -22 (-113) |
| d) | +151 (-37) <br> +6 (+20) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_8_c.jpg,atomic-layer-deposition/simulation-usecase/30/figure_8,c,"| Figure | ΔE_ads |
| --- | --- |
| a) | -44 (-22) |
| b) | -29 (-13) |
| c) | -22 (-113) |
| d) | +151 (-37) <br> +6 (+20) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_8_d.jpg,atomic-layer-deposition/simulation-usecase/30/figure_8,d,"| Figure | ΔE_ads |
| --- | --- |
| a) | -44 (-22) |
| b) | -29 (-13) |
| c) | -22 (-113) |
| d) | +151 (-37) <br> +6 (+20) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_12_a.jpg,atomic-layer-deposition/simulation-usecase/30/figure_12,a,"| Condition | TMA (Delta E_A, kJ/mol) | TEA (Delta E_A, kJ/mol) |
|---|---|---|
| Isolated SMI | 179 (-10) | 160 (-16) |
| 2.5 SMI per nm^2 | 206 (0) | 193 (-4) |
| 3.4 SMI per nm^2 | 207 (-5) | 197 (-8) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_12_b.jpg,atomic-layer-deposition/simulation-usecase/30/figure_12,b,"| Condition | TMA (Delta E_A, kJ/mol) | TEA (Delta E_A, kJ/mol) | H2O (Delta E_A, kJ/mol) |
|---|---|---|---|
| Isolated SMI | 99 (-17) | 115 (-10) | 97 (-7) |
| 2.5 SMI per nm^2 | 172 (-12) | 155 (-16) | 112 (-12) |
| 3.4 SMI per nm^2 | 173 (-25) | 203 (-38) | 106 (-6) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_1_a.jpg,atomic-layer-deposition/simulation-usecase/30/figure_1,a,"| Figure | Silanols per nm² |
| --- | --- |
| A.1 | 5.07 |
| A.2 | 3.38 |
| Q.1 | 9.34 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_6_b.jpg,atomic-layer-deposition/simulation-usecase/30/figure_6,b,"| Delta d (Å) | Delta E_elec (kJ/mol) |
|---|---|
| 0.20 | 0 |
| 0.30 | 25 |
| 0.70 | 45 |
| 0.90 | 50 |
| 1.05 | 50 |
| 1.20 | 50 |
| 1.60 | 140 |
| 1.85 | 120 |
| 1.95 | 60 |
| 2.25 | 230 |
| 3.00 | 155 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_6_c.jpg,atomic-layer-deposition/simulation-usecase/30/figure_6,c,"| d_bond (Å) | Delta E_elec (kJ/mol) |
|---|---|
| 2.65 | 0 |
| 3.52 | -19 |
| 3.62 | -34 |
| 4.18 | -56 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_6_d.jpg,atomic-layer-deposition/simulation-usecase/30/figure_6,d,"| Delta d (Å) | Delta E_elec (kJ/mol) |
|---|---|
| 0.00 | 0 |
| 0.30 | -55 |
| 0.60 | -35 |
| 1.35 | -20 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_10_a.jpg,atomic-layer-deposition/simulation-usecase/30/figure_10,a,"| Reaction Step | TMA with O1 of A.1-O:123 | TEA with O1 of A.1-O:13 |
|---|---|---|
| Ads | -55 (-60) | -77 (-88) |
| TS | +38 (-65) | +28 (-101) |
| Prod | -92 (-59) | -147 (-86) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_30_figure_10_b.jpg,atomic-layer-deposition/simulation-usecase/30/figure_10,b,"| Reaction Step | TMA with O4 of A.1-O:123/45/6 | TMA with O1 of A.1-O:123/45/6 | TEA with O1 of A.1-O:123/45/6 |
|---|---|---|---|
| Ads | -9 (-81) | -97 (-77) | -107 (-118) |
| TS | +110 (-118) | +93 (-86) | +83 (-83) |
| Prod | -18 (-133) | -101 (-94) | -134 (-86) |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_21_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_21,a,"| Temperature (K) | 2 nm | 2.5 nm | 3.0 nm | 3.5 nm | 4.0 nm |
|---|---|---|---|---|---|
| 200 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 400 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 600 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 800 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1000 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1200 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1400 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1525 | 0.4| 0.0 | 0.0 | 0.0 | 0.0 |
| 1600 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1775 | 0.0 | 0.8 | 0.0 | 0.0 | 0.0 |
| 1800 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 1925 | 0.0 | 0.0 | 0.9 | 0.0 | 0.0 |
| 2000 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 2050 | 0.0 | 0.0 | 0.0 | 0.6 | 0.0 |
| 2100 | 0.0 | 0.0 | 0.0 | 0.0 | 1.6 |
| 2200 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
| 2400 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_13_h.jpg,atomic-layer-deposition/simulation-usecase/17/figure_13,h,"| Lindemann index (a.u.) | MD time (ps) Solid | Semi-molten | Liquid |
|---|---|---|---|
| 0 | 0.025 | 0.03 | 0.10 |
| 20 | 0.020 | 0.03 | 0.10 |
| 40 | 0.020 | 0.03 | 0.10 |
| 60 | 0.020 | 0.03 | 0.10 |
| 80 | 0.020 | 0.03 | 0.10 |
| 100 | 0.020 | 0.03 | 0.10 |
| 120 | 0.020 | 0.030 | 0.10 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_13_i.jpg,atomic-layer-deposition/simulation-usecase/17/figure_13,i,"| Temperature | Height of C24 | height of Cu |
|---|---|---|
| 1200 | 4.7 | 3.3 |
| 1250 | 4.8 | 3.4 |
| 1300 | 5.1 | 3.7 |
| 1350 | 4.0 | 3.7 |
| 1400 | 3.2 | 3.2 |
| 1450 | 3.1 | 3.1 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_7_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_7,a,"| Deposited metal | Cosegregation energy (eV) |
|---|---|
| Ti | -0.12 |
| Cr | -1.05 |
| Fe | -1.45 |
| Mn | -1.89 |
| Co | -2.92 |
| Ni | -3.32 |
| Cu | -4.32 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_7_b.jpg,atomic-layer-deposition/simulation-usecase/17/figure_7,b,"| Deposited metal | Exchange energy (eV) |
|---|---|
| Ti | -3.2 |
| Cr | -2.27 |
| Fe | -1.87 |
| Mn | -1.43 |
| Co | -0.4 |
| Ni | 0 |
| Cu | 1.0 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_12_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_12,a,"| x: Sn_{1-x}Pb_xO | band gap (eV) |
|---|---|
| 0 | 0.4 |
| 0.2 | 0.55 |
| 0.4 | 0.8 |
| 0.6 | 1.1 |
| 0.8 | 1.25 |
| 1 | 1.4 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_14_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_14,a,"| Z (Å) | L0 density (g/cm³) | L4 density (g/cm³) | L8 density (g/cm³) |
| --- | --- | --- | --- |
| 3.0 | 1.10 | 1.10 | 1.10 |
| 4.0 | 0.55 | 0.56 | 0.56 |
| 5.0 | 0.56 | 0.56 | 0.56 |
| 6.0 | 0.80 | 0.85 | 0.85 |
| 7.0 | 0.55 | 0.70 | 0.75 |
| 8.0 | 0.25 | 0.50 | 0.65 |
| 9.0 | 0.05 | 0.30 | 0.55 |
| 10.0 | 0.00 | 0.15 | 0.45 |
| 11.0 | 0.00 | 0.05 | 0.35 |
| 12.0 | 0.00 | 0.02 | 0.28 |
| 13.0 | 0.00 | 0.00 | 0.20 |
| 14.0 | 0.00 | 0.00 | 0.12 |
| 15.0 | 0.00 | 0.00 | 0.05 |
| 16.0 | 0.00 | 0.00 | 0.02 |
| 17.0 | 0.00 | 0.00 | 0.00 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_14_b.jpg,atomic-layer-deposition/simulation-usecase/17/figure_14,b,"| Z (Å) | O Number density (nm⁻³) | Al Number density (nm⁻³) | H Number density (nm⁻³) |
| --- | --- | --- | --- |
| 3.0 | 13.7 | 17.0 | 0.3 |
| 4.0 | 14.3 | 3.7 | 0.4 |
| 5.0 | 9.4 | 7.7 | 1.3 |
| 6.0 | 15.0 | 9.9 | 1.4 |
| 7.0 | 12.7 | 7.6 | 2.0 |
| 8.0 | 10.1 | 5.8 | 3.04 |
| 9.0 | 8.0 | 3.4 | 3.9 |
| 10.0 | 4.2 | 1.7 | 3.7 |
| 11.0 | 2.6 | 0.76 | 2.4 |
| 12.0 | 1.1 | 0.13 | 1.3 |
| 13.0 | 0.42 | 0.02 | 0.6 |
| 14.0 | 0.10 | 0.00 | 0.05 |
| 15.0 | 0.00 | 0.00 | 0.00 |
| 16.0 | 0.00 | 0.00 | 0.00 |
| 17.0 | 0.00 | 0.00 | 0.00 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_15_b.jpg,atomic-layer-deposition/simulation-usecase/17/figure_15,b,"| Energy [eV] | reaction state |
|----------------|--------------------|
|     0.0     | Initial State |
|   -0.1     | Transition state | 
|   -3.02   |Final state |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_15_c.jpg,atomic-layer-deposition/simulation-usecase/17/figure_15,c,"| Time (ns) | Counts (%) | CN |
|-----------|------------|-----|
| 0   | 13.38 | 1 |
| 0   | 10.8  | 2 |
| 0   | 17.68 | 3 |
| 0   | 48.11 | 4 |
| 0   | 9.75  | 5 |
| 0.5 | 12.64 | 1 |
| 0.5 | 13.69 | 2 |
| 0.5 | 37.35 | 3 |
| 0.5 | 34.15 | 4 |
| 0.5 | 0.1   | 5 |
| 1   | 10.86 | 1 |
| 1   | 16.5  | 2 |
| 1   | 42.39 | 3 |
| 1   | 29.11 | 4 |
| 1   | 0.1   | 5 |
| 1.5 | 10.86 | 1 |
| 1.5 | 18.3  | 2 |
| 1.5 | 37.35 | 3 |
| 1.5 | 32    | 4 |
| 1.5 | 0.1   | 5 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_5_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_5,a,"| Reaction step | Energy (eV) |
| ------ | ------- |
| Physisorbed state | 0.05  |
| Transition State  | 0.25  |
|  Chemisorbed Product State | -0.49 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_5_b.jpg,atomic-layer-deposition/simulation-usecase/17/figure_5,b,"| Reaction step | Energy (eV) |
| ------ | ------- |
| Physisorbed state | 0.05  |
|  Transition State  | 2.25  |
|  Chemisorbed Product State | 0.98 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_20_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_20,a,"| N : Al flux ratio | N fraction (%) |
|---|---|
| 0.8 | 42 |
| 1.2 | 44 |
| 1.6 | 49 |
| 2.0 | 51 |
| 2.4 | 51 |
| 2.8 | 52 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_10_a.jpg,atomic-layer-deposition/simulation-usecase/17/figure_10,a,"| Frequency (cm⁻¹) | Calculated | Calculated | Calculated |
|----------------|------------|------------|------------|
| 1500           |            |            |            |
| 1000           |            |            |            |
| 500            |            |            |            |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_10_b.jpg,atomic-layer-deposition/simulation-usecase/17/figure_10,b,"| Frequency (cm⁻¹) | Calculated | Calculated | Calculated |
|----------------|------------|------------|------------|
| 1500           |     C=C       |            |            |
| 1000           |     C-O       |            |            |
| 500            |      C=C      |            |            |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_10_c.jpg,atomic-layer-deposition/simulation-usecase/17/figure_10,c,"| Frequency (cm⁻¹) | Calculated | Calculated | Calculated |
|----------------|------------|------------|------------|
| 1500           |     C=C       |            |            |
| 1000           |     C-O       |            |            |
| 500            |      C=C      |            |            |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_10_d.jpg,atomic-layer-deposition/simulation-usecase/17/figure_10,d,"| Frequency (cm⁻¹) | Calculated | Calculated | Calculated |
|----------------|------------|------------|------------|
| 1500           |     C=C       |            |            |
| 1000           |     C-O       |            |            |
| 500            |      C=C      |            |            |"
data/crops/train/atomic-layer-deposition_simulation-usecase_17_figure_10_e.jpg,atomic-layer-deposition/simulation-usecase/17/figure_10,e,"| Frequency (cm⁻¹) | Calculated | Calculated | Calculated |
|----------------|------------|------------|------------|
| 1500           |     C=C       |            |            |
| 1000           |     C-O       |            |            |
| 500            |      C=C      |            |            |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_1_a.jpg,atomic-layer-deposition/simulation-usecase/35/fig_1,a,"| AlMe₃ reaction temperature [°C] | Δcₐ [nm²] |
|---|---|
| 100 | 2.9 ± 0.1 |
| 150 | 2.9 ± 0.1 |
| 200 | 2.9 ± 0.1 |
| 250 | 2.9 ± 0.1 |
| 300 | 2.9 ± 0.1 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_a.jpg,atomic-layer-deposition/simulation-usecase/35/fig_3,a,"| c_(O)H, nm⁻² | Δc_Al 80-300°C alumina (nm⁻²) | Δc_Al 150°C silica (nm⁻²) | Δc_Al 250°C silica (nm⁻²) |
|---|---|---|---|
| 1 | 2.1 | - | - |
| 2 | 2.4 | 2.9 | - |
| 3 | 2.8 | - | 2.7 |
| 4 | 3.2 | - | 3.0 |
| 5 | 3.5 | - | - |
| 6 | 3.9 | - | - |
| 8 | 4.6 | - | - |
| 9 | 5.0 | - | - |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_b.jpg,atomic-layer-deposition/simulation-usecase/35/fig_3,b,"| c_(O)H, nm⁻² | Δc_Me 80-300°C alumina (nm⁻²) | Δc_Me 150°C silica (nm⁻²) | Δc_Me 250°C silica (nm⁻²) |
|---|---|---|---|
| 1 | 5.0 | 5.2 | - |
| 2 | 5.2 | - | - |
| 3 | 5.5 | - | 5.7 |
| 4 | 5.6 | - | 5.5 |
| 5 | 5.8 | - | - |
| 6 | 5.9 | - | - |
| 8 | 6.0 | - | - |
| 9 | 6.1 | - | - |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_c.jpg,atomic-layer-deposition/simulation-usecase/35/fig_3,c,"| c_(O)H, nm⁻² | Δc_Me/Δc_Al 80-300°C alumina | Δc_Me/Δc_Al 150°C silica | Δc_Me/Δc_Al 250°C silica |
|---|---|---|---|
| 1 | 2.4 | 1.8 | - |
| 2 | 2.2 | - | - |
| 3 | 2.0 | - | 2.1 |
| 4 | 1.8 | - | 1.9 |
| 5 | 1.7 | - | - |
| 6 | 1.5 | - | - |
| 8 | 1.4 | - | - |
| 9 | 1.3 | - | - |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_2_a.jpg,atomic-layer-deposition/simulation-usecase/35/fig_2,a,"| Alumina heat-treatment[°C] | ΔC<sub>Al</sub><sup>(OH)</sup>[nm<sup>-2</sup>] |
|---|---|
| 200 | 6 |
| 400 | 5 |
| 600 | 4 |
| 800 | 2 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_2_b.jpg,atomic-layer-deposition/simulation-usecase/35/fig_2,b,"| Silica heat-treatment[°C] | ΔC<sub>Si</sub><sup>(OH)</sup>[nm<sup>-2</sup>] |
|---|---|
| 200 | 7 |
| 400 | 6 |
| 600 | 5 |
| 800 | 3 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_12_a.jpg,atomic-layer-deposition/simulation-usecase/26/figure_12,a,"| Time (s) | Number of events/μs | Total protons in film/cell |
|---|---|---|
| 0.0000 | 275 | 27 |
| 0.0003 | 984 | 1239 |
| 0.0005 | 300 | 183 |
| 0.0007 | 1406 | 1842 |
| 0.0010 | 471 | 543 |
| 0.0011 | 1547 | 1799 |
| 0.0014 | 383 | 419 |
| 0.0015 | 1714 | 1979 |
| 0.0018 | 449 | 481 |
| 0.0019 | 1884 | 2122 |
| 0.0022 | 471 | 568 |
| 0.0023 | 2235 | 2234 |
| 0.0025 | 748 | 1047 |
| 0.0027 | 2441 | 2414 |
| 0.0029 | 772 | 947 |
| 0.0031 | 2403 | 2476 |
| 0.0033 | 863 | 1090 |
| 0.0035 | 2809 | 2954 |
| 0.0037 | 1057 | 1464 |
| 0.0039 | 2982 | 3111 |
| 0.0041 | 1107 | 1451 |
| 0.0043 | 3435 | 3681 |
| 0.0045 | 1595 | 2146 |
| 0.0047 | 3591 | 3644 |
| 0.0049 | 1736 | 2084 |
| 0.0051 | 3653 | 3483 |
| 0.0053 | 1827 | 2146 |
| 0.0055 | 3774 | 3799 |
| 0.0057 | 1930 | 2488 |
| 0.0059 | 3823 | 3893 |
| 0.0061 | 1975 | 2264 |
| 0.0063 | 4057 | 4315 |
| 0.0065 | 2406 | 2905 |
| 0.0068 | 4232 | 4533 |
| 0.0069 | 2554 | 3190 |
| 0.0071 | 4361 | 4496 |
| 0.0073 | 2709 | 3296 |
| 0.0075 | 4517 | 4719 |
| 0.0077 | 2850 | 3209 |
| 0.0079 | 4907 | 4968 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_12_b.jpg,atomic-layer-deposition/simulation-usecase/26/figure_12,b,"| Step | Time (s) | Number of events/μs |
|---|---|---|
| Start of metal pulse (cycle) | 0.0024 | 2018 |
| Start of purge | 0.0025 | 789 |
| Start of oxygen pulse | 0.0026 | 768 |
| Start of purge | 0.0027 | 2453 |
| End of cycle | 0.0028 | 2249 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_15_a.jpg,atomic-layer-deposition/simulation-usecase/26/figure_15,a,"| Simulation time (s) | Growth rate – incl. all (Å/cycle) | Growth rate – excl. cooperation (Å/cycle) | Growth rate – excl. migration (Å/cycle) |
|---|---|---|---|
| 0.0064 | 0.75 | 1.58 | 0.19 |
| 0.0068 | 0.59 | 1.45 | 0.12 |
| 0.0072 | 0.50 | 1.42 | 0.21 |
| 0.0076 | 0.50 | 1.42 | 0.22 |
| 0.0080 | 0.65 | 1.59 | 0.16 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_6_figure_2_a.jpg,atomic-layer-deposition/simulation-usecase/6/figure_2,a,"| Number of cycles | Thickness (Å) on PMMA |Thickness (Å) on silicon |
|------------------|---------------|---------------|
| 0               | 0             |0|
| 100             | 150           |75|
| 150             | 250           |100|
| 200             | 300           |120|
| 250             | 350           |150|
| 300             | 360           |160|
| 400             | 400           |200|
| 500             | 450           |250|"
data/crops/train/atomic-layer-deposition_simulation-usecase_6_figure_6_a.jpg,atomic-layer-deposition/simulation-usecase/6/figure_6,a,"| Material | Percentage |
|----------|------------|
| Al2O3    | 34%        |
| HfO2     | 18%        |
| TiO2     | 12%        |
| Cu/CuO   | 10%        |
| ZrO2     | 12%        |
| ZnO      | 4%         |
| Others   | 10%        |"
data/crops/train/atomic-layer-deposition_simulation-usecase_6_figure_6_b.jpg,atomic-layer-deposition/simulation-usecase/6/figure_6,b,"| Precursor | Percentage |
|------------|------------|
| DFT       | 83%        |
| GCM/CAMD  | 17%        |"
data/crops/train/atomic-layer-deposition_simulation-usecase_6_figure_6_c.jpg,atomic-layer-deposition/simulation-usecase/6/figure_6,c,"| Characterization Method | Percentage |
|-------------------------|------------|
| DFT                     | 30%        |
| Mass balance            | 20%        |
| Monte Carlo              | 30%        |
| CFD                     | 5%         |
| ANSYS Fluent            | 5%         |
| LBM                     | 5%         |
| GCM                     | 5%         |"
data/crops/train/atomic-layer-deposition_simulation-usecase_6_figure_6_d.jpg,atomic-layer-deposition/simulation-usecase/6/figure_6,d,"| Reaction Mechanism | Percentage |
|---------------------|------------|
| DFT                 | 92%        |
| MD                  | 4%         |
| Monte Carlo          | 4%         |"
data/crops/train/atomic-layer-deposition_simulation-usecase_48_fig2_a.jpg,atomic-layer-deposition/simulation-usecase/48/fig2,a,"| Reaction Step | ΔG<sub>298K</sub> (kcal/mol) |
|---|---|
| <sup>3</sup>O<sub>2</sub> | 0.0 |
| <sup>1</sup>O<sub>2</sub> | 38.3 |
| 2(<sup>3</sup>O) | 112.9 |
| 2(<sup>1</sup>O) | 236.4 |
| Im1<sup>B5</sup> | 117.8 |
| Im1<sup>B4</sup> | 151.9 |
| Im2<sup>B5</sup> | 90.1 |
| Im1<sup>B2/3</sup> | 43.3 |
| TS1<sup>B4</sup> | 201.9 |
| TS1<sup>B1</sup> | 140.1 |
| TS1<sup>B3</sup> | 57.2 |
| Im1<sup>B1</sup> | 8.5 |
| P1<sup>B4</sup> | 38.5 |
| P1<sup>B5</sup> | -23.3 |
| TS1<sup>B2</sup> | 61.5 |
| Im2<sup>B3</sup> | -48.9 |
| TS2<sup>B3</sup> | 23.3 |
| P1<sup>B2</sup> | -150.8 |"
data/crops/train/atomic-layer-deposition_simulation-usecase_48_fig1_a.jpg,atomic-layer-deposition/simulation-usecase/48/fig1,a,"| State | Energy (kcal/mol) |
|---|---|
| R | 0.0 |
| Im1<sup>SiH<sub>4</sub></sup>  | 3.4 |
| Im1<sup>A</sup>  | -0.1 |
| TS1<sup>SiH<sub>4</sub></sup> | 57.8 |
| TS1<sup>A</sup> | 10.7 |
| Im2<sup>A</sup> | 3.2 |
| Im2<sup>SiH<sub>4</sub></sup> | 0.1 |
| P1<sup>A</sup> | -7.5 |
| P1<sup>SiH<sub>4</sub></sup> | -9.4 |
| TS2<sup>SiH<sub>4</sub></sup> | 24.9 |
| TS2<sup>A</sup> | 4.2 |
| Im3<sup>A</sup> | -15.7 |
| Im3<sup>SiH<sub>4</sub></sup> | -35.4 |
| P2<sup>A</sup> | -22.6 |
| P2<sup>SiH<sub>4</sub></sup> | -42.6 |"
data/crops/train/atomic-layer-etching_experimental-usecase_8_figure_3_a.jpg,atomic-layer-etching/experimental-usecase/8/figure_3,a,"| Sample | Raman Shift (cm⁻¹) |
|---|---|
| Pristine | Peaks at 385, 405 |
| 1st-70V 2 min |  |
| 1st-50V 2 min |  |
| 1st-30V 2 min |  |
| 1st-10V 10 min | Peaks at 385, 405 |
| 1st-10V 2 min | Peaks at 385, 405 |"
data/crops/train/atomic-layer-etching_experimental-usecase_8_figure_3_b.jpg,atomic-layer-etching/experimental-usecase/8/figure_3,b,"| Sample | Ion Energy (eV) |
|---|---|
| 10V | Peak at 20 |
| 30V | Peak at 20 |
| 50V | Peak at 50 |
| 70V | Peak at 70 |"
data/crops/train/atomic-layer-etching_experimental-usecase_8_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/8/figure_4,a,"| Sample | Raman Shift (cm⁻¹) |
|---|---|
| Pristine | Peaks at 385, 405 |
| Cl adsorption 2min | Peaks at 385, 405 |
| Ar desorption 2min |  |"
data/crops/train/atomic-layer-etching_experimental-usecase_8_figure_7_a.jpg,atomic-layer-etching/experimental-usecase/8/figure_7,a,"| Sample | Binding Energy (eV) |
|---|---| 
| Pristine | Peaks at 230, 233 |
| 1st cycle | Peaks at 230, 233 | 
| 2nd Cl | Peaks at 230, 233 |
| 2nd Ar | Peaks at 230, 233 |
| 3rd Cl | Peaks at 230, 233, 236 |
| 3rd Ar | Peaks at 233, 236 |"
data/crops/train/atomic-layer-etching_experimental-usecase_8_figure_7_b.jpg,atomic-layer-etching/experimental-usecase/8/figure_7,b,"| Sample | Binding Energy (eV) |
|---|---| 
| Pristine | Peaks at 162, 164 |
| 1st cycle | Peaks at 162, 164 | 
| 2nd Cl | Peaks at 162, 164 |
| 2nd Ar | Peaks at 162, 164 |
| 3rd Cl | Peaks at 162, 164 |
| 3rd Ar |  |"
