image_path,label,sample_id,panel_id
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_14_b.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_14,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_14_c.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_14,c
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_14_d.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_14,d
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_14_e.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_14,e
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_14_f.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_14,f
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_15_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_15,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_16_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/32/fig_16,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_2_a.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/32/fig_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_2_b.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/32/fig_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_3_a.jpg,workflow diagram,atomic-layer-deposition/simulation-usecase/32/fig_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_4_a.jpg,scatter plot,atomic-layer-deposition/simulation-usecase/32/fig_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_5_a.jpg,image panel,atomic-layer-deposition/simulation-usecase/32/fig_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_5_b.jpg,image panel,atomic-layer-deposition/simulation-usecase/32/fig_5,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_6_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_6_b.jpg,heatmap,atomic-layer-deposition/simulation-usecase/32/fig_6,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_7_a.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/32/fig_7,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_7_b.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/32/fig_7,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_8_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/32/fig_8,a
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_8_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/32/fig_8,b
data/crops/train/atomic-layer-deposition_simulation-usecase_32_fig_9_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/32/fig_9,a
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_1_a.jpg,scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_2_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_2_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_3,b
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_3_c.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/35/fig_3,c
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_4_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/35/fig_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_4_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/35/fig_4,b
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_4_c.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/35/fig_4,c
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_4_d.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/35/fig_4,d
data/crops/train/atomic-layer-deposition_simulation-usecase_35_fig_4_e.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/35/fig_4,e
data/crops/train/atomic-layer-deposition_simulation-usecase_36_1f9e0529d34adda6c403150df151b32e21816537452767e5b795a9552cca5fb3_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/36/1f9e0529d34adda6c403150df151b32e21816537452767e5b795a9552cca5fb3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_1f9e0529d34adda6c403150df151b32e21816537452767e5b795a9552cca5fb3_b.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/36/1f9e0529d34adda6c403150df151b32e21816537452767e5b795a9552cca5fb3,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_a.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_b.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_c.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,c
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_d.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,d
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_e.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,e
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_f.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,f
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_g.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,g
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_1_h.jpg,image panel,atomic-layer-deposition/simulation-usecase/36/figure_1,h
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_2_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/36/figure_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_2_b.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/36/figure_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_3_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/36/figure_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_4_a.jpg,unknown,atomic-layer-deposition/simulation-usecase/36/figure_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_4_b.jpg,unknown,atomic-layer-deposition/simulation-usecase/36/figure_4,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_4_c.jpg,unknown,atomic-layer-deposition/simulation-usecase/36/figure_4,c
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_4_d.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/36/figure_4,d
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_5_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/36/figure_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_5_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/36/figure_5,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_6_a.jpg,unknown,atomic-layer-deposition/simulation-usecase/36/figure_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_6_b.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/36/figure_6,b
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_6_c.jpg,heatmap,atomic-layer-deposition/simulation-usecase/36/figure_6,c
data/crops/train/atomic-layer-deposition_simulation-usecase_36_figure_6_d.jpg,spectra chart,atomic-layer-deposition/simulation-usecase/36/figure_6,d
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_1_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/38/figure_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_10_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_10,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_10_b.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_10,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_10_c.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_10,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_11_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/38/figure_11,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_11_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/38/figure_11,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_11_c.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/38/figure_11,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_12_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_12,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_13_a.jpg,line chart,atomic-layer-deposition/simulation-usecase/38/figure_13,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_13_b.jpg,line chart,atomic-layer-deposition/simulation-usecase/38/figure_13,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_13_c.jpg,line chart,atomic-layer-deposition/simulation-usecase/38/figure_13,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_14_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_14,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_14_b.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_14,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_14_c.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_14,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_14_d.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_14,d
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_2_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/38/figure_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_3_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/38/figure_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_4_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/38/figure_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_5_a.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/38/figure_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_5_b.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/38/figure_5,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_5_c.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/38/figure_5,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_5_d.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/38/figure_5,d
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_6_a.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/38/figure_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_7_a.jpg,line chart,atomic-layer-deposition/simulation-usecase/38/figure_7,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_8_a.jpg,scatter plot,atomic-layer-deposition/simulation-usecase/38/figure_8,a
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_8_b.jpg,scatter plot,atomic-layer-deposition/simulation-usecase/38/figure_8,b
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_8_c.jpg,bar chart,atomic-layer-deposition/simulation-usecase/38/figure_8,c
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_8_d.jpg,bar chart,atomic-layer-deposition/simulation-usecase/38/figure_8,d
data/crops/train/atomic-layer-deposition_simulation-usecase_38_figure_9_a.jpg,heatmap,atomic-layer-deposition/simulation-usecase/38/figure_9,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig3_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/42/fig3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig3_b.jpg,line chart,atomic-layer-deposition/simulation-usecase/42/fig3,b
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig3_c.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/42/fig3,c
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig3_d.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/42/fig3,d
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig4_a.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/42/fig4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig4_b.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/42/fig4,b
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig4_c.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/42/fig4,c
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig4_d.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/42/fig4,d
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_1_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/42/fig_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_2_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/42/fig_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_2_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/42/fig_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_2_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/42/fig_2,c
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_5_a.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/42/fig_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_6_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/42/fig_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_6_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/42/fig_6,b
data/crops/train/atomic-layer-deposition_simulation-usecase_42_fig_6_c.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/42/fig_6,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_b56ead30cb1cd96ec5c166c53860b766aee63c3b20763054561678baa6a9e315_a.jpg,unknown,atomic-layer-deposition/simulation-usecase/43/b56ead30cb1cd96ec5c166c53860b766aee63c3b20763054561678baa6a9e315,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_b56ead30cb1cd96ec5c166c53860b766aee63c3b20763054561678baa6a9e315_b.jpg,unknown,atomic-layer-deposition/simulation-usecase/43/b56ead30cb1cd96ec5c166c53860b766aee63c3b20763054561678baa6a9e315,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_1_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_1_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_1,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_1_c.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_1,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_2_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_2_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_2_c.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/43/figure_2,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_3_a.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_3_b.jpg,multi-axis chart,atomic-layer-deposition/simulation-usecase/43/figure_3,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_3_c.jpg,image panel,atomic-layer-deposition/simulation-usecase/43/figure_3,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_4_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/43/figure_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_4_b.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/43/figure_4,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_4_c.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/43/figure_4,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_5_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/43/figure_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_5_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/43/figure_5,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_5_c.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/43/figure_5,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_6_a.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_6_b.jpg,multi-axis chart,atomic-layer-deposition/simulation-usecase/43/figure_6,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_6_c.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_6,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_7_a.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/43/figure_7,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_7_b.jpg,stacked spectra chart,atomic-layer-deposition/simulation-usecase/43/figure_7,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_a.jpg,apparatus diagram,atomic-layer-deposition/simulation-usecase/43/figure_8,a
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,b
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_c.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,c
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_d.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,d
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_e.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,e
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_f.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,f
data/crops/train/atomic-layer-deposition_simulation-usecase_43_figure_8_g.jpg,line chart,atomic-layer-deposition/simulation-usecase/43/figure_8,g
data/crops/train/atomic-layer-deposition_simulation-usecase_44_a63e5b9bd0d4415bbaf27d1b402d5a3f4e7406677e9aaa8efce0059afbbfa476_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/44/a63e5b9bd0d4415bbaf27d1b402d5a3f4e7406677e9aaa8efce0059afbbfa476,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_1_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_1,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_1_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_1,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_1_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_1,d
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_10_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_10,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,d
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_e.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,e
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_11_f.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_11,f
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_12_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_12,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_13_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_13,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_13_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_13,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_13_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_13,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_13_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_13,d
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_13_e.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_13,e
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_14_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_14,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_2_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_2_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_2,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_2_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_2,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_2_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_2,d
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_2_e.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_2,e
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_3_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_4_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_4,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_4_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_4,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_4_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_4,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_5_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_5,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_6_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_6,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_7_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_7,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_7_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_7,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_7_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_7,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,a
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,b
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,c
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,d
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_e.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,e
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_f.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,f
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_g.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,g
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_h.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,h
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_i.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,i
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_j.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,j
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_8_k.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/44/figure_8,k
data/crops/train/atomic-layer-deposition_simulation-usecase_44_figure_9_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/44/figure_9,a
data/crops/train/atomic-layer-deposition_simulation-usecase_45_fig_1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/45/fig_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_45_fig_1_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/45/fig_1,b
data/crops/train/atomic-layer-deposition_simulation-usecase_45_fig_2_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/45/fig_2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_45_fig_3_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/45/fig_3,a
data/crops/train/atomic-layer-deposition_simulation-usecase_48_fig1_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/48/fig1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_48_fig2_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/48/fig2,a
data/crops/train/atomic-layer-deposition_simulation-usecase_49_fig_1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/49/fig_1,a
data/crops/train/atomic-layer-deposition_simulation-usecase_49_fig_1_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/49/fig_1,b
data/crops/train/atomic-layer-deposition_simulation-usecase_49_fig_1_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/49/fig_1,c
data/crops/train/atomic-layer-deposition_simulation-usecase_49_fig_2_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/49/fig_2,a
