image_path,sample_id,panel_id,summary
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_14_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_14,b,"QCM data demonstrating WF₆ saturation behavior. The first WF₆ pulse results in a large mass increase due to surface fluorination, while additional WF₆ pulses contribute minimal mass change, confirming that fluorination is also self-limiting and does not proceed indefinitely."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_15_a.jpg,atomic-layer-etching/experimental-usecase/46/figure_15,a,"The figure shows high-resolution XPS Ti 2p binding energy spectra recorded at different ALE cycle numbers, illustrating the progressive reduction and eventual disappearance of the Ti–O doublet as the TiO₂ film is etched away."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_15_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_15,b,"The figure shows high-resolution XPS F 1s binding energy spectra measured at different ALE cycle numbers, indicating low and stable fluorine content with only minor metal-fluoride contributions during the etching process."
data/crops/train/atomic-layer-etching_experimental-usecase_46_534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611_a.jpg,atomic-layer-etching/experimental-usecase/46/534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611,a,"This figure presents quartz crystal microbalance (QCM) data showing mass changes during chemical exposures at 170 °C. In panel (a), only BCl₃ or WF₆ dosing leads to mass gain or negligible change, and WF₆/Sn(acac)₂ cycling results in net deposition, whereas alternating WF₆ and BCl₃ produces a continuous linear mass loss, confirming atomic layer etching (ALE) of TiO₂."
data/crops/train/atomic-layer-etching_experimental-usecase_46_534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611_b.jpg,atomic-layer-etching/experimental-usecase/46/534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611,b,"The image zooms into the ALE process, revealing a sawtooth profile in which the WF₆ pulse increases mass due to surface fluorination, followed by a sharp mass decrease during the BCl₃ pulse from ligand exchange and volatilization, yielding net material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/46/figure_5,a,"XPS Ti 2p and Si 2p spectra show a linear decrease in the Ti signal and a corresponding increase in the Si substrate signal with increasing WF₆ exposure, confirming progressive thinning and etching of the 5.5 nm TiO₂ film at 220 °C."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_5_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_5,b,"XPS W 4f and F 1s spectra increase rapidly and then saturate with WF₆ dosing, indicating the formation of a stable tungsten–fluoride–rich surface layer and associated chemical modification during the process."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/46/figure_6,a,"This line chart represents the change in film thickness with increasing WF₆ doses at 220 °C, showing a linear decrease that indicates progressive etching or consumption of the 5.5 nm TiO₂ film."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_6_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_6,b,"This line chart represents the change in refractive index (at 632.8 nm) with increasing WF₆ doses, showing a sharp initial drop (0–25 doses) followed by stabilization at ~1.85, indicating initial chemical modification before steady-state etching."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_11_a.jpg,atomic-layer-etching/experimental-usecase/46/figure_11,a,"TiO₂ System: At 170 °C, the reaction of BCl₃ with fluorinated TiO₂ surface species produces exclusively volatile products such as TiCl₄ (black line) and WOCl₄ (red line), along with solid B₂O₃. The absence of solid titanium species confirms that etching is thermodynamically favorable."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_11_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_11,b,"Al₂O₃ System: At 170 °C, aluminum remains as solid AlF₃ (purple line), and significant formation of volatile AlCl₃ (black line) occurs only above 300 °C. This explains the selectivity: Ti-fluorides volatilize at low temperatures, whereas Al-fluorides do not."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_10_a.jpg,atomic-layer-etching/experimental-usecase/46/figure_10,a,"This figure presents quartz crystal microbalance (QCM) data showing mass changes during chemical exposures at 170 °C. In panel (a), only BCl₃ or WF₆ dosing leads to mass gain or negligible change, and WF₆/Sn(acac)₂ cycling results in net deposition, whereas alternating WF₆ and BCl₃ produces a continuous linear mass loss, confirming atomic layer etching (ALE) of TiO₂."
data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_10_b.jpg,atomic-layer-etching/experimental-usecase/46/figure_10,b,"The image zooms into the ALE process, revealing a sawtooth profile in which the WF₆ pulse increases mass due to surface fluorination, followed by a sharp mass decrease during the BCl₃ pulse from ligand exchange and volatilization, yielding net material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_a.jpg,atomic-layer-etching/experimental-usecase/39/fig_2,a,"Thickness change remains near zero over 50 cycles for H₂-only and SF₆/Ar-only plasma exposures, while the combined H₂+SF₆/Ar sequence produces an approximately linear thickness decrease reaching ~80 nm by 50 cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_b.jpg,atomic-layer-etching/experimental-usecase/39/fig_2,b,"With SF₆/Ar exposure fixed at 30 s, the etch per cycle increases with H₂ plasma exposure time and saturates near ~1.45–1.5 nm/cycle beyond ~40 s."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_c.jpg,atomic-layer-etching/experimental-usecase/39/fig_2,c,"With H₂ exposure fixed at 30 s, the etch per cycle similarly increases with SF₆/Ar exposure time and approaches a plateau near ~1.5–1.6 nm/cycle, indicating saturation."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_a.jpg,atomic-layer-etching/experimental-usecase/39/fig4,a,"AFM height map of the TFLN waveguide sidewall before ALE, reporting an RMS roughness (Rq) of 0.82 ± 0.25 nm."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_b.jpg,atomic-layer-etching/experimental-usecase/39/fig4,b,"AFM height map of the same sidewall after 50 ALE cycles, showing a reduced roughness of 0.55 ± 0.13 nm."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_c.jpg,atomic-layer-etching/experimental-usecase/39/fig4,c,"Averaged AFM line scans comparing the waveguide sidewall profile before and after ALE, which the caption states corresponds to a lateral etch rate of 1 nm per cycle."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_d.jpg,atomic-layer-etching/experimental-usecase/39/fig4,d,"PSD of the AFM height maps before and after ALE, showing lower PSD intensity after ALE across the measured spatial frequency range."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_a.jpg,atomic-layer-etching/experimental-usecase/39/fig3,a,Stacked Nb 3d XPS spectra comparing original and 50-cycle ALE-etched MgO-doped LN surfaces.
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_b.jpg,atomic-layer-etching/experimental-usecase/39/fig3,b,Stacked O 1s XPS spectra showing O–LN and O–C components for original and etched samples.
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_c.jpg,atomic-layer-etching/experimental-usecase/39/fig3,c,Stacked F 1s XPS spectra indicating the absence of fluorine in the original sample and its appearance after 50 ALE cycles.
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_d.jpg,atomic-layer-etching/experimental-usecase/39/fig3,d,"Stacked XPS spectra of Nb 4s, Li 1s, and Mg 2p regions comparing original and etched MgO-doped LN."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_e.jpg,atomic-layer-etching/experimental-usecase/39/fig3,e,"Stacked bar chart showing surface atomic concentrations of Nb, O, Li, F, and Mg for untreated LN, 1 cycle H₂ plasma exposure, 10 ALE cycles, and 50 ALE cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_a.jpg,atomic-layer-etching/experimental-usecase/39/fig1,a,Conceptual schematic of the H₂ plasma exposure step initiating the ALE cycle on MgO-doped LN.
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_b.jpg,atomic-layer-etching/experimental-usecase/39/fig1,b,"Conceptual schematic of the purge step following H₂ plasma exposure, resulting in a hydrogen-modified surface layer."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_c.jpg,atomic-layer-etching/experimental-usecase/39/fig1,c,"Conceptual schematic of the SF₆/Ar plasma exposure step, which the caption indicates produces volatile reaction species."
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_d.jpg,atomic-layer-etching/experimental-usecase/39/fig1,d,Conceptual schematic of the final purge step completing one ALE cycle.
data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_e.jpg,atomic-layer-etching/experimental-usecase/39/fig1,e,"Optical microscope image (10× magnification) showing the developed lithography pattern on the LN wafer, with a 400 µm scale bar and an indicated AFM scan direction."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_8_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_8,a,"The figure compares thickness and RMS roughness of Al₂O₃ across four processing steps—initial deposition, dry etching, and two pALE cycle conditions. Thickness continuously decreases from ~60 nm to ~10 nm, while roughness first increases after dry etching and then decreases again with pALE, as confirmed by both plotted values and AFM images."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_4_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_4,a,"reflects different degrees of peak intensity and binding energy shift, enabling comparison of how plasma environment modifies the chemical state and surface composition of Al₂O₃ during CF₄-based processing."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_1_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_1,a,The figure presents a scatter plot showing how the etching rate of Al₂O₃ during CF₄ dry etching varies with working pressure. The data reveal a steep decline in etching rate as pressure increases from a high rate at near-zero pressure to almost negligible etching above ~1 Torr indicating strong pressure-dependent suppression of etching efficiency.
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_3_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_3,a,"The XPS survey spectrum displays elemental peaks (Al, O, F, C) across a wide binding-energy range, indicating the chemical composition of the CF₄-etched Al₂O₃ film surface."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_3_b.jpg,atomic-layer-etching/experimental-usecase/34/fig_3,b,"The high-resolution Al 2p spectrum shows peak deconvolution into components corresponding to Al–F, Al–O–F, and Al–O bonding states, revealing surface chemical modification after CF₄ plasma exposure."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_6_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_6,a,"The figure shows etching per cycle as a function of DMAC pulse time: etching increases rapidly at short pulse times and then approaches a plateau (~0.23–0.25 nm per cycle) beyond about 1 s, indicating saturation of the DMAC dosage."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_2_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_2,a,"This panel presents a cross-sectional TEM image of the CF₄ plasma-treated Al₂O₃ film at 0.07 Torr for 10 minutes, accompanied by EDS elemental maps (Al, O, F, Si). The maps reveal partial etching and fluorine incorporation near the surface, while the dotted line marks the original Al₂O₃ thickness."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_2_b.jpg,atomic-layer-etching/experimental-usecase/34/fig_2,b,"This panel shows the same set of analyses for a higher-pressure CF₄ treatment (2 Torr for 5 minutes). The TEM image displays a significantly reduced etching depth, and the EDS maps indicate a more uniform elemental distribution with less fluorine penetration compared to the low-pressure condition."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig10_a.jpg,atomic-layer-etching/experimental-usecase/34/fig10,a,"show SEM micrographs of the intrinsic AAO, AAO after 100 pALE cycles, and AAO after 300 pALE cycles, respectively, with red overlays indicating the pore areas extracted using ImageJ."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig10_b.jpg,atomic-layer-etching/experimental-usecase/34/fig10,b,"show SEM micrographs of the intrinsic AAO, AAO after 100 pALE cycles, and AAO after 300 pALE cycles, respectively, with red overlays indicating the pore areas extracted using ImageJ."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig10_c.jpg,atomic-layer-etching/experimental-usecase/34/fig10,c,"show SEM micrographs of the intrinsic AAO, AAO after 100 pALE cycles, and AAO after 300 pALE cycles, respectively, with red overlays indicating the pore areas extracted using ImageJ."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig10_d.jpg,atomic-layer-etching/experimental-usecase/34/fig10,d,"provides a bar chart comparison of the average pore diameters for the three conditions, showing relatively consistent pore sizes with slight variations after ALE cycles."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,a,"This panel shows a tilted SEM image of the pristine porous template at 0 ALD cycles, revealing a highly ordered, interconnected pore network with sharp edges and uniform feature size, serving as the reference morphology before film deposition."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_b.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,b,"This top-view SEM image at higher magnification illustrates the open pore structure of the uncoated template, with well-defined pore openings and thin pore walls, indicating minimal surface roughness prior to ALD processing."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_c.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,c,"This high-magnification SEM image highlights the local pore geometry of the uncoated structure, showing irregular pore interiors and sharp junctions that emphasize the complexity of the high-aspect-ratio surface to be coated."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_d.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,d,"This tilted SEM image after 100 ALD cycles shows that the overall porous architecture is preserved while pore walls become visibly thicker, demonstrating conformal film growth without structural collapse."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_e.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,e,"This top-view SEM image after 100 ALD cycles reveals a reduction in pore diameter and smoother pore edges, indicating uniform coating of the internal pore surfaces by the ALD film."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_f.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,f,"This high-magnification image further confirms conformal deposition after 100 cycles, with increased wall thickness and rounded pore contours resulting from continuous ALD film growth."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_g.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,g,"This tilted SEM image after 300 ALD cycles shows substantial thickening of the pore walls while maintaining the long-range order of the porous structure, highlighting the scalability of conformal growth with increasing cycle number."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_h.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,h,"This top-view SEM image after 300 cycles demonstrates significant pore narrowing and enhanced uniformity, reflecting cumulative ALD film deposition on all exposed surfaces."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_9_i.jpg,atomic-layer-etching/experimental-usecase/34/fig_9,i,"This high-magnification SEM image illustrates near-cylindrical pores with smooth, thick walls after 300 cycles, confirming excellent thickness control and conformality even after extensive ALD processing."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_7_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_7,a,"The figure compares Al₂O₃ film thickness across increasing pALE cycle numbers at four different temperatures. Higher temperatures (350–400°C) show significantly greater film removal per cycle, while lower temperatures (250–300°C) show slower and less pronounced thinning, indicating a clear temperature-dependent etch rate."
data/crops/train/atomic-layer-etching_experimental-usecase_34_fig_5_a.jpg,atomic-layer-etching/experimental-usecase/34/fig_5,a,The figure presents a saturation curve showing how the etching-per-cycle rate increases sharply during the initial seconds of CF₄ plasma treatment and then gradually plateaus as the exposure time reaches 20 seconds. This indicates a self-limiting etching behavior characteristic of atomic layer processes.
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_4_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_4,a,"The figure schematically illustrates the ALE window as a function of ion energy, positioned between spontaneous chemical etching at low ion energies and physical sputter etching at high ion energies. Within this window, chemically enhanced, directional etching occurs when the ion energy is above the chemical etching threshold (E₍etch₎) but below the physical sputtering threshold (E₍psh₎), enabling controlled atomic-scale material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_9_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_9,a,"The C 1s XPS spectrum of the thin fluorocarbon film after deposition shows dominant C–C/C–H and C–CF bonding contributions, with relatively weak C–F₂ and C–F₃ components, indicating a low fluorine content and a polymer structure rich in hydrocarbon-like bonds."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_9_b.jpg,atomic-layer-etching/experimental-usecase/2/figure_9,b,"The C 1s XPS spectrum of the thick fluorocarbon film after deposition exhibits stronger C–F, C–F₂, and C–F₃ peak intensities compared to the thin film, demonstrating increased fluorination and a higher degree of CFₓ bonding as film thickness increases."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_8_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_8,a,"The figure presents real-time ellipsometry trajectories (Δ vs Ψ) comparing cyclic ALE with continuous Ar/C₄F₈ plasma etching during processing of a SiO₂–Si–SiO₂ multilayer stack. The cyclic ALE trajectory exhibits discrete, stepwise movement corresponding to controlled layer-by-layer processing, whereas continuous etching shows a smoother, continuous trajectory, indicating different surface reaction pathways and selectivity between top SiO₂, Si, and bottom SiO₂ layers."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_7_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_7,a,"This panel shows the SiO₂ thickness change during a cyclic plasma process at 25 eV ion energy, where initial fluorocarbon deposition causes a positive thickness change followed by net etching during ion exposure, demonstrating time-resolved alternating deposition and removal behavior."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_7_b.jpg,atomic-layer-etching/experimental-usecase/2/figure_7,b,"At a higher ion energy of 30 eV, this panel reveals enhanced SiO₂ etching compared to 25 eV, with a deeper negative thickness change during the etching phase, indicating stronger ion-assisted material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_7_c.jpg,atomic-layer-etching/experimental-usecase/2/figure_7,c,"This panel compares fluorocarbon and SiFx deposition with underlying Si thickness evolution at 25 eV ion energy, showing that fluorocarbon accumulation dominates while the Si substrate experiences minimal thickness loss, indicating selective surface modification."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_7_d.jpg,atomic-layer-etching/experimental-usecase/2/figure_7,d,"At 30 eV ion energy, this panel shows substantial Si thickness reduction alongside fluorocarbon and SiFx evolution, demonstrating that higher ion energy increases substrate etching and reduces selectivity."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_12_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_12,a,"shows cycle-to-cycle evolution of plasma potential during C₄F₈ pulsing, where longer pulse duration (5.0 s) induces larger and more persistent potential changes than the shorter pulse (1.5 s)."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_12_b.jpg,atomic-layer-etching/experimental-usecase/2/figure_12,b,"presents the electron density response, indicating higher and more slowly relaxing density for longer C₄F₈ exposure due to increased residual fluorocarbon species."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_12_c.jpg,atomic-layer-etching/experimental-usecase/2/figure_12,c,"shows changes in electron temperature, which remain relatively low but exhibit stronger perturbations for longer pulse duration, reflecting altered plasma conditions."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,a,"This panel shows the initial hydroxyl-terminated substrate surface, where surface –OH groups act as reactive sites for precursor adsorption at the beginning of the ALD cycle."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_b.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,b,"In this panel, precursor molecules containing –CH₃ ligands are introduced and react with surface –OH groups until saturation is reached, forming a chemisorbed layer and releasing reaction byproducts."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_c.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,c,"This panel illustrates the purge step after precursor exposure, during which excess precursor molecules and gaseous byproducts are removed, leaving a stable adsorbed layer on the surface."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_d.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,d,"Here, a uniformly saturated adsorbed precursor layer is shown on the substrate, indicating completion of the self-limiting adsorption step."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_e.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,e,"This panel depicts exposure of the adsorbed layer to a reactive plasma gas, where energetic species react with the surface-bound ligands until saturation, converting the adsorbed layer into the desired solid material."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_f.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,f,"In this panel, a second purge step removes residual reactive gas species and reaction byproducts formed during plasma exposure, preventing undesired gas-phase reactions."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_1_g.jpg,atomic-layer-etching/experimental-usecase/2/figure_1,g,"The final panel shows the regenerated surface with new –OH termination, ready for the next ALD cycle, demonstrating controlled layer-by-layer film growth."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_2_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_2,a,"The figure schematically illustrates the thermal ALD window, showing how thickness growth per cycle depends on process temperature. In the central ALD window, surface reactions are self-limiting and yield constant growth per cycle. At low temperatures, condensation and incomplete reactions dominate, while at high temperatures, desorption and precursor decomposition lead to loss of ALD control."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_a.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,a,"This panel shows the initial clean substrate surface with available reactive sites prior to any precursor exposure, representing the starting state of the plasma-enhanced atomic layer etching or deposition cycle."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_b.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,b,"In this panel, precursor molecules are introduced and adsorb onto the substrate surface, forming a chemisorbed layer through self-limiting surface reactions."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_c.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,c,"This panel illustrates the purge step following precursor exposure, during which excess and weakly bound precursor molecules are removed from the chamber, leaving only the adsorbed surface layer."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_d.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,d,"Here, a saturated adsorbed layer uniformly covers the substrate surface, indicating completion of the precursor adsorption step and readiness for activation."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_e.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,e,"This panel depicts low-energy ion bombardment during plasma exposure, which selectively activates surface reactions by removing or modifying the adsorbed layer through ion-assisted processes."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_f.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,f,"In this panel, a second purge step removes reaction byproducts and desorbed species generated during ion activation, preventing gas-phase reactions."
data/crops/train/atomic-layer-etching_experimental-usecase_2_ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259_g.jpg,atomic-layer-etching/experimental-usecase/2/ed4c292f633e74087a929d148bb49e4ae40cf8161b32264c5c29870d55832259,g,"The final panel shows the substrate after completion of one full cycle, with the surface reset for the next cycle and a controlled, layer-by-layer material modification achieved."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_5_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_5,a,"The figure schematically illustrates the dependence of etched thickness per cycle on reactant exposure time under different reactant pressures. Curves (i), (ii), and (iii) represent increasing pressure conditions, showing that higher pressure leads to faster attainment of saturation surface coverage, which is required for self-limiting atomic layer etching."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_6_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_6,a,"The figure shows the in situ thickness evolution of an SiO₂ film during multiple atomic layer etching (ALE) cycles. Each cycle consists of pulsed C₄F₈ exposure followed by Ar ion bombardment, resulting in a stepwise and repeatable decrease in thickness that demonstrates controlled, cycle-by-cycle material removal."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_11_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_11,a,"This figure compiles experimental literature data and SRIM simulation results showing the physical sputter yield of SiO₂ as a function of the square root of Ar⁺ ion energy. The data reveal a clear sputtering threshold around ~45 eV, above which the sputter yield increases approximately linearly with ion energy. The wide scatter among experimental points highlights strong sensitivity to experimental conditions such as surface state, angle of incidence, and ion flux, emphasizing challenges in precise sputter control at low energies."
data/crops/train/atomic-layer-etching_experimental-usecase_2_figure_10_a.jpg,atomic-layer-etching/experimental-usecase/2/figure_10,a,"This figure presents a comparative scatter plot of experimentally reported physical sputter yields of silicon (Si) as a function of the square root of Ar⁺ ion energy, compiled from multiple literature sources. The wide dispersion of data points highlights strong experiment-to-experiment variability, particularly near the sputtering threshold. A SRIM simulation curve is included as a reference, indicating an approximate threshold energy of ~20 eV for Si sputtering. The figure emphasizes the inherent difficulty in achieving precise control in physical sputtering processes."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_1_a.jpg,atomic-layer-etching/experimental-usecase/43/fig_1,a,"The figure presents in situ Quartz Crystal Microbalance (QCM) data tracking the mass changes during the atomic layer etching of Al₂O₃ at 250 °C.  The line chart shows the cumulative mass change over 30 ALE cycles, displaying a linear downward trend (negative slope), which indicates a constant etch rate throughout the process."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_1_b.jpg,atomic-layer-etching/experimental-usecase/43/fig_1,b,"The line chart shows the details a single ALE cycle. It shows a mass increase (ΔM_{NF₃}) during the NF₃ plasma step due to fluorination, followed by a sharp mass decrease during the TMA step (ΔM_{TMA}), resulting in a net negative mass change (ΔM_{Al₂O₃}) relative to the initial baseline."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_3_a.jpg,atomic-layer-etching/experimental-usecase/43/fig_3,a,"This two-panel figure shows Mass Change Per Cycle (MCPC) (ng/(cm²·cycle)) data for the Atomic Layer Etching (ALE) of Al₂O₃, MCPC varies the NF₃ plasma time (with fixed 3s TMA)"
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_3_b.jpg,atomic-layer-etching/experimental-usecase/43/fig_3,b,"Mass Change Per Cycle (MCPC) (ng/(cm²·cycle)) varies the TMA pulse time (with fixed 4s NF₃). Both plots show the mass loss saturating, proving each half-reaction is self-limiting."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_a.jpg,atomic-layer-etching/experimental-usecase/43/fig_6,a,"This figure shows Time-of-Flight Secondary Ion Mass Spectrometry (ToF-SIMS) depth profiles of Al₂O₃ films after five Atomic Layer Etching (ALE) cycles, measured after the fluorination and removal steps at different process temperatures.AlF₂⁻ depth profile at 200 °C, showing fluorine incorporation near the surface after fluorination and its partial removal during the etching step."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_b.jpg,atomic-layer-etching/experimental-usecase/43/fig_6,b,"AlF₂⁻ depth profile at 250 °C, indicating enhanced fluorine penetration and modified removal behavior compared to 200 °C."
data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_c.jpg,atomic-layer-etching/experimental-usecase/43/fig_6,c,"AlF₂⁻ depth profile at 300 °C, exhibiting deeper fluorine incorporation and more pronounced temperature-dependent effects."
